generation,N_shifts,logPrior,logLik,eventRate,acceptRate
480000,1,1.35601,-4.17759,0.977655,0.342
481000,3,3.29702,-1.69856,1.18356,0.377222
482000,1,2.37172,0.0253456,1.15057,0.366
483000,1,2.69349,1.42936,0.40898,0.335333
484000,4,5.33473,-6.10552,1.21795,0.362
485000,1,1.1167,-0.588235,0.266476,0.355
486000,1,3.62856,-3.42349,0.267594,0.469364
487000,4,3.44609,-14.2955,3.93869,0.482
488000,1,3.02089,-15.7808,0.540139,0.558
489000,2,3.63362,-4.13458,0.808067,0.392857
490000,1,1.07326,-2.37529,2.81925,0.5015
491000,2,3.41857,-3.65482,1.85734,0.442
492000,3,5.98886,-6.95496,1.11618,0.44
493000,5,0.413715,-3.09723,2.52839,0.349875
494000,2,-0.802338,-10.6236,1.74557,0.4755
495000,3,1.83272,-5.20188,2.18406,0.405
496000,2,2.2159,-10.9521,1.01394,0.5025
497000,1,3.62174,-7.71621,0.360858,0.476
498000,1,1.52934,-9.12797,1.09348,0.4565
499000,1,2.2436,0.325723,0.687025,0.43512
500000,1,2.10565,0.869478,0.814492,0.355
501000,1,2.38392,-5.00299,0.962126,0.479
502000,1,1.62512,-4.00843,0.515311,0.375
503000,1,2.686,-3.50204,0.568128,0.401
504000,1,1.81543,-3.59659,0.372235,0.436
505000,1,3.0122,-0.00907647,0.293728,0.396
506000,1,2.58271,-10.765,0.567594,0.4676
507000,1,1.58801,-9.86244,1.61294,0.558
508000,0,0.751232,-13.3421,1.03845,0.457455
509000,1,-0.56432,-14.845,1.19747,0.527
510000,1,0.242992,-15.6176,1.03388,0.564
511000,1,1.21551,-13.6339,1.02728,0.557
512000,1,-0.422591,-11.0542,2.32885,0.569
513000,1,2.23773,-10.687,0.631514,0.476125
514000,0,1.57689,-10.1028,0.168681,0.439
515000,2,2.31063,-2.67729,0.751308,0.501125
516000,1,0.713818,5.15889,1.39835,0.35
517000,1,1.07398,1.52959,0.264996,0.428
518000,0,1.87103,-12.1297,0.0267614,0.4825
519000,0,1.4958,-11.5927,0.545227,0.462429
520000,1,0.0301475,-11.609,1.01127,0.489
521000,0,1.60329,-12.8267,0.389911,0.465
522000,0,1.98172,-12.3738,0.034153,0.486
523000,0,1.51772,-14.6123,0.45756,0.4704
524000,3,2.11724,-14.9669,1.70117,0.542
525000,3,0.340877,-6.53991,2.11094,0.503333
526000,1,3.29099,-3.49066,0.164253,0.423
527000,2,3.88511,-2.07356,1.08243,0.388
528000,1,2.81396,0.34428,0.628073,0.363364
529000,1,2.32675,0.990473,0.637495,0.381615
530000,2,2.6642,-6.98684,2.79931,0.44
531000,1,-1.63355,-11.3506,1.25616,0.433
532000,1,1.36812,-11.6261,1.17495,0.486
533000,1,3.15615,-5.99181,0.410731,0.4488
534000,1,2.59,-3.05074,1.04226,0.441
535000,1,2.76578,-4.94575,0.419708,0.464
536000,2,1.51765,0.657471,1.54841,0.353
537000,1,2.94306,-5.52962,0.432773,0.47425
538000,1,1.53636,1.09718,1.73358,0.331
539000,1,2.05716,2.6375,1.2214,0.282
540000,0,1.61921,-13.1407,0.184515,0.4955
541000,0,1.71387,-11.9958,0.219631,0.533
542000,1,0.648425,-11.9378,1.48396,0.502
543000,1,0.800411,-2.79878,1.58295,0.406125
544000,2,2.37672,-5.17167,1.50298,0.449857
545000,1,-0.0694878,5.0054,0.0725574,0.326833
