generation,leftchild,rightchild,abstime,betainit,betashift
74000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0563429,-0.0596083
74000,Drosophila_willistoni,NA,18.9368,0.361235,-0.046144
74000,Drosophila_sechellia,Drosophila_simulans,46.2976,0.774653,-0.028022
75000,Drosophila_grimshawi,Drosophila_willistoni,0,0.15666,-0.0683934
75000,Drosophila_virilis,NA,24.5036,0.3909,0.0090069
75000,Drosophila_sechellia,NA,47.9497,0.841464,-0.0357233
76000,Drosophila_grimshawi,Drosophila_willistoni,0,0.232265,-0.0683934
76000,Drosophila_sechellia,NA,49.1646,0.273142,-0.0397097
77000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0623956,-0.0683934
77000,Drosophila_sechellia,NA,48.0861,0.616931,-0.0397097
78000,Drosophila_grimshawi,Drosophila_willistoni,0,0.059716,-0.0684278
78000,Drosophila_virilis,NA,45.7202,1.11459,0.0475268
78000,Drosophila_sechellia,Drosophila_melanogaster,40.9364,0.14764,0.0730462
79000,Drosophila_grimshawi,Drosophila_willistoni,0,0.128346,-0.0596083
79000,Drosophila_sechellia,Drosophila_melanogaster,42.2999,0.512272,0.0595346
80000,Drosophila_grimshawi,Drosophila_willistoni,0,0.174295,-0.0111265
81000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0607589,-0.0683934
81000,Drosophila_willistoni,NA,44.4393,0.202344,-0.0954723
81000,Drosophila_sechellia,Drosophila_simulans,44.631,0.682206,0.0253666
82000,Drosophila_grimshawi,Drosophila_willistoni,0,0.128778,-0.0684278
82000,Drosophila_sechellia,Drosophila_simulans,46.3465,1.18283,-0.0601686
83000,Drosophila_grimshawi,Drosophila_willistoni,0,0.14723,-0.107337
83000,Drosophila_grimshawi,NA,14.3261,0.0361442,0.107031
83000,Drosophila_grimshawi,NA,45.7789,0.680968,-0.00330721
83000,Drosophila_sechellia,NA,46.8705,2.65187,-0.0601686
84000,Drosophila_grimshawi,Drosophila_willistoni,0,0.254247,-0.107337
84000,Drosophila_sechellia,NA,47.0816,2.78499,-0.0601686
85000,Drosophila_grimshawi,Drosophila_willistoni,0,0.389856,-0.108891
85000,Drosophila_sechellia,NA,46.9462,2.03066,-0.0854167
86000,Drosophila_grimshawi,Drosophila_willistoni,0,0.246674,-0.108891
86000,Drosophila_sechellia,NA,47.6538,1.91665,-0.0854167
87000,Drosophila_grimshawi,Drosophila_willistoni,0,0.310889,-0.108891
87000,Drosophila_sechellia,NA,49.7056,1.6479,-0.0563934
88000,Drosophila_grimshawi,Drosophila_willistoni,0,0.132614,-0.108891
88000,Drosophila_sechellia,NA,48.6927,2.26984,-0.0563934
89000,Drosophila_grimshawi,Drosophila_willistoni,0,0.116457,-0.0699466
89000,Drosophila_sechellia,Drosophila_melanogaster,38.7121,0.0639497,0.122165
90000,Drosophila_grimshawi,Drosophila_willistoni,0,0.139571,-0.0699466
90000,Drosophila_sechellia,Drosophila_melanogaster,39.9433,0.129769,0.0236224
90000,Drosophila_ananassae,NA,16.7829,0.529631,0.0344758
91000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0996558,-0.0699466
91000,Drosophila_sechellia,Drosophila_melanogaster,44.1775,0.160839,0.0236224
92000,Drosophila_grimshawi,Drosophila_willistoni,0,0.46813,-0.104648
92000,Drosophila_sechellia,Drosophila_melanogaster,39.7821,0.0940409,-0.00206548
93000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0823782,-0.104648
93000,Drosophila_sechellia,Drosophila_melanogaster,39.3882,0.064968,0.0449578
94000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0781941,-0.104648
94000,Drosophila_sechellia,Drosophila_melanogaster,42.3909,0.0400632,-0.0689579
95000,Drosophila_grimshawi,Drosophila_willistoni,0,0.205285,-0.0895653
95000,Drosophila_sechellia,NA,47.7349,0.957912,-0.00937014
96000,Drosophila_grimshawi,Drosophila_willistoni,0,0.125767,-0.0895653
96000,Drosophila_willistoni,NA,20.9339,0.0578529,-0.0196866
96000,Drosophila_sechellia,NA,47.4938,0.577902,0.0929279
97000,Drosophila_grimshawi,Drosophila_willistoni,0,0.121266,-0.0918988
97000,Drosophila_sechellia,NA,46.7855,0.63273,0.0929279
98000,Drosophila_grimshawi,Drosophila_willistoni,0,0.232918,-0.0918988
98000,Drosophila_sechellia,NA,48.4786,0.750751,-0.00255161
99000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0977616,-0.0923284
99000,Drosophila_grimshawi,NA,20.0494,0.956263,0.0613696
99000,Drosophila_grimshawi,NA,34.0343,0.189573,-0.0403024
99000,Drosophila_sechellia,Drosophila_melanogaster,41.3001,0.156673,-0.0424125
99000,Drosophila_ananassae,NA,49.9617,2.61575,-0.05271
